,timestamp,idp
6,1681470000,15.99
4,1681473600,36.72
5,1681477200,14.0
13,1681480800,50.0
10,1681484400,-1.4
8,1681488000,-2.0
16,1681491600,0.0
17,1681495200,2.0
18,1681498800,4.16
15,1681502400,25.19
20,1681506000,71.45
25,1681509600,84.29
22,1681513200,74.34
16,1681516800,12.0
4,1681520400,16.38
1,1681524000,0.1
6,1681527600,9.8
7,1681531200,8.0
4,1681534800,17.0
5,1681538400,7.8
2,1681542000,7.8
7,1681545600,0.0
8,1681549200,0.0
5,1681552800,20.01
14,1681556400,4.83
11,1681560000,4.16
8,1681563600,25.0
1,1681567200,1.5
7,1681570800,0.5
11,1681574400,25.0
4,1681578000,11.0
10,1681581600,0.1
11,1681585200,0.0
19,1681588800,17.3
20,1681592400,32.97
21,1681596000,40.28
10,1681599600,45.86
3,1681603200,0.0
0,1681606800,21.87
1,1681610400,21.27
6,1681614000,19.5
3,1681617600,23.72
4,1681621200,9.0
5,1681624800,15.38
6,1681628400,17.5
3,1681632000,22.0
4,1681635600,17.15
9,1681639200,0.0
14,1681642800,0.0
15,1681646400,8.38
0,1681650000,0.0
17,1681653600,39.01
18,1681657200,17.28
19,1681660800,26.14
16,1681664400,24.11
21,1681668000,15.15
6,1681671600,26.14
19,1681675200,23.0
20,1681678800,77.55
17,1681682400,118.09
22,1681686000,104.66
23,1681689600,76.3
0,1681693200,44.44
1,1681696800,81.09
2,1681700400,55.5
3,1681704000,66.05
0,1681707600,61.5
9,1681711200,60.0
6,1681714800,79.73
3,1681718400,82.51
4,1681722000,93.97
9,1681725600,82.75
10,1681729200,50.73
11,1681732800,49.24
16,1681736400,60.0
13,1681740000,107.99
14,1681743600,107.99
3,1681747200,59.89
4,1681750800,59.89
17,1681754400,80.1
6,1681758000,41.26
19,1681761600,31.09
8,1681765200,122.0
21,1681768800,128.0
22,1681772400,99.24
16,1681776000,111.42
0,1681779600,100.81
5,1681783200,89.87
2,1681786800,81.1
7,1681790400,88.48
4,1681794000,82.0
5,1681797600,86.87
6,1681801200,100.0
11,1681804800,121.0
12,1681808400,120.51
9,1681812000,106.16
14,1681815600,80.0
4,1681819200,97.71
12,1681822800,79.0
13,1681826400,80.5
18,1681830000,78.99
3,1681833600,143.69
16,1681837200,97.1
17,1681840800,91.7
18,1681844400,91.71
23,1681848000,111.88
20,1681851600,132.12
21,1681855200,135.17
15,1681858800,128.32
11,1681862400,126.36
0,1681866000,108.0
1,1681869600,104.81
2,1681873200,100.42
3,1681876800,100.0
8,1681880400,92.33
1,1681884000,104.22
2,1681887600,123.5
3,1681891200,133.0
8,1681894800,141.0
9,1681898400,111.21
14,1681902000,105.0
15,1681905600,92.33
16,1681909200,100.13
13,1681912800,115.23
14,1681916400,89.48
15,1681920000,89.42
9,1681923600,105.0
21,1681927200,100.0
14,1681930800,102.0
19,1681934400,120.25
0,1681938000,139.21
21,1681941600,149.8
26,1681945200,135.23
23,1681948800,133.86
4,1681952400,118.0
1,1681956000,112.27
2,1681959600,116.64
3,1681963200,116.14
8,1681966800,116.0
1,1681970400,133.86
6,1681974000,124.88
0,1681977600,143.0
8,1681981200,144.7
9,1681984800,124.2
10,1681988400,101.91
11,1681992000,95.75
12,1681995600,92.43
1,1681999200,95.19
14,1682002800,85.68
15,1682006400,84.47
4,1682010000,104.38
10,1682013600,95.96
18,1682017200,84.67
19,1682020800,124.26
24,1682024400,147.0
21,1682028000,145.34
2,1682031600,139.21
11,1682035200,128.1
0,1682038800,121.0
5,1682042400,102.34
6,1682046000,107.7
7,1682049600,105.86
4,1682053200,99.0
5,1682056800,111.71
6,1682060400,124.0
7,1682064000,138.54
8,1682067600,136.71
2,1682071200,60.0
6,1682074800,93.13
11,1682078400,99.29
12,1682082000,91.49
9,1682085600,8.44
7,1682089200,45.1
15,1682092800,34.11
16,1682096400,10.0
5,1682100000,93.65
6,1682103600,93.65
19,1682107200,50.11
20,1682110800,131.71
25,1682114400,130.51
15,1682118000,118.0
11,1682121600,107.0
0,1682125200,115.8
1,1682128800,99.1
6,1682132400,100.58
3,1682136000,90.33
0,1682139600,107.44
5,1682143200,92.44
6,1682146800,93.81
7,1682150400,98.98
8,1682154000,101.18
9,1682157600,100.29
10,1682161200,73.76
11,1682164800,68.61
5,1682168400,66.0
6,1682172000,55.84
14,1682175600,27.56
15,1682179200,10.0
16,1682182800,4.15
13,1682186400,24.6
14,1682190000,107.44
23,1682193600,73.6
13,1682197200,129.27
9,1682200800,129.27
10,1682204400,116.29
19,1682208000,101.0
0,1682211600,106.0
1,1682215200,93.53
6,1682218800,87.07
3,1682222400,74.24
4,1682226000,78.87
5,1682229600,76.56
6,1682233200,75.09
7,1682236800,81.53
4,1682240400,84.66
9,1682244000,15.0
14,1682247600,0.0
4,1682251200,102.13
16,1682254800,1.5
17,1682258400,1.49
10,1682262000,0.0
15,1682265600,-10.5
9,1682269200,-35.0
5,1682272800,-2.0
18,1682276400,-1.0
23,1682280000,2.23
8,1682283600,91.42
21,1682287200,122.0
22,1682290800,117.05
27,1682294400,119.15
0,1682298000,88.15
1,1682301600,87.65
2,1682305200,88.0
3,1682308800,88.4
0,1682312400,81.0
1,1682316000,90.11
10,1682319600,106.0
3,1682323200,131.0
12,1682326800,126.19
5,1682330400,107.42
10,1682334000,81.26
7,1682337600,89.8
12,1682341200,93.33
13,1682344800,64.41
18,1682348400,80.36
15,1682352000,90.0
4,1682355600,89.73
13,1682359200,89.73
18,1682362800,64.61
15,1682366400,90.7
13,1682370000,135.97
17,1682373600,135.56
2,1682377200,123.5
11,1682380800,113.0
4,1682384400,120.89
1,1682388000,121.0
2,1682391600,101.4
3,1682395200,93.51
4,1682398800,95.04
9,1682402400,96.49
6,1682406000,115.0
7,1682409600,128.0
8,1682413200,131.18
5,1682416800,113.0
6,1682420400,90.1
15,1682424000,80.0
0,1682427600,80.0
6,1682431200,95.55
10,1682434800,76.73
11,1682438400,61.67
12,1682442000,52.15
17,1682445600,62.47
11,1682449200,98.43
15,1682452800,91.32
8,1682456400,116.95
9,1682460000,135.0
22,1682463600,131.63
11,1682467200,127.39
0,1682470800,104.79
1,1682474400,100.0
2,1682478000,94.88
3,1682481600,92.0
4,1682485200,91.33
1,1682488800,100.0
6,1682492400,125.16
7,1682496000,139.91
1,1682499600,144.53
9,1682503200,125.64
10,1682506800,112.0
11,1682510400,100.0
0,1682514000,94.99
9,1682517600,94.41
14,1682521200,91.81
8,1682524800,91.66
9,1682528400,86.39
10,1682532000,89.72
11,1682535600,88.08
19,1682539200,117.51
8,1682542800,135.79
21,1682546400,146.22
2,1682550000,128.0
27,1682553600,115.02
0,1682557200,101.84
1,1682560800,92.0
2,1682564400,100.7
3,1682568000,92.0
4,1682571600,100.15
5,1682575200,102.64
2,1682578800,118.43
7,1682582400,137.59
8,1682586000,135.41
13,1682589600,108.18
14,1682593200,94.0
4,1682596800,96.14
12,1682600400,94.0
17,1682604000,88.01
7,1682607600,88.65
8,1682611200,86.39
16,1682614800,82.0
10,1682618400,91.11
22,1682622000,95.9
15,1682625600,120.22
16,1682629200,133.0
25,1682632800,130.02
22,1682636400,121.0
16,1682640000,111.04
4,1682643600,114.01
5,1682647200,95.27
6,1682650800,89.7
3,1682654400,101.2
4,1682658000,88.88
5,1682661600,92.18
2,1682665200,108.0
7,1682668800,121.74
12,1682672400,123.38
13,1682676000,120.0
3,1682679600,110.25
11,1682683200,103.53
0,1682686800,86.0
13,1682690400,89.33
14,1682694000,86.65
19,1682697600,84.0
12,1682701200,80.0
10,1682704800,86.88
18,1682708400,107.0
7,1682712000,118.0
24,1682715600,122.0
14,1682719200,126.93
2,1682722800,116.0
16,1682726400,105.5
0,1682730000,112.51
5,1682733600,105.25
2,1682737200,100.2
7,1682740800,97.65
4,1682744400,95.0
9,1682748000,94.1
6,1682751600,97.0
0,1682755200,97.29
1,1682758800,101.0
5,1682762400,98.11
3,1682766000,94.56
7,1682769600,84.0
12,1682773200,75.41
13,1682776800,72.26
18,1682780400,58.61
11,1682784000,101.8
16,1682787600,30.0
5,1682791200,129.55
11,1682794800,125.9
19,1682798400,58.34
8,1682802000,114.34
17,1682805600,113.0
2,1682809200,106.0
16,1682812800,105.76
4,1682816400,88.78
5,1682820000,82.95
6,1682823600,83.08
3,1682827200,84.0
4,1682830800,74.93
5,1682834400,75.17
6,1682838000,84.07
0,1682841600,85.12
8,1682845200,78.15
5,1682848800,50.01
10,1682852400,31.65
11,1682856000,125.0
12,1682859600,47.57
9,1682863200,115.9
14,1682866800,32.5
15,1682870400,125.0
16,1682874000,46.64
10,1682877600,42.65
11,1682881200,74.57
12,1682884800,96.3
20,1682888400,110.57
21,1682892000,121.2
10,1682895600,109.44
11,1682899200,112.0
0,1682902800,98.91
1,1682906400,99.0
2,1682910000,83.38
7,1682913600,82.61
0,1682917200,73.0
5,1682920800,83.0
10,1682924400,84.39
11,1682928000,84.07
1,1682931600,60.11
13,1682935200,45.67
3,1682938800,23.11
15,1682942400,120.0
12,1682946000,120.2
1,1682949600,131.98
10,1682953200,100.1
11,1682956800,111.2
16,1682960400,89.33
10,1682964000,120.18
18,1682967600,120.18
7,1682971200,75.0
13,1682974800,106.0
1,1682978400,111.67
22,1682982000,116.0
23,1682985600,112.13
4,1682989200,99.53
5,1682992800,84.0
2,1682996400,88.3
3,1683000000,87.0
8,1683003600,82.8
5,1683007200,91.31
6,1683010800,106.46
3,1683014400,115.0
8,1683018000,125.43
9,1683021600,99.34
3,1683025200,101.38
11,1683028800,112.96
16,1683032400,140.0
1,1683036000,89.77
18,1683039600,140.0
15,1683043200,98.85
4,1683046800,112.09
21,1683050400,113.18
11,1683054000,73.89
19,1683057600,119.99
8,1683061200,129.22
25,1683064800,143.0
26,1683068400,124.01
27,1683072000,85.49
0,1683075600,111.0
5,1683079200,101.3
2,1683082800,98.0
7,1683086400,97.8
0,1683090000,85.55
1,1683093600,92.0
6,1683097200,105.05
3,1683100800,121.2
8,1683104400,120.07
13,1683108000,102.2
14,1683111600,84.35
11,1683115200,88.68
8,1683118800,85.89
13,1683122400,50.45
14,1683126000,58.0
8,1683129600,65.31
12,1683133200,70.0
17,1683136800,85.75
18,1683140400,93.0
12,1683144000,111.8
13,1683147600,118.0
17,1683151200,123.56
15,1683154800,110.69
3,1683158400,100.0
4,1683162000,93.74
5,1683165600,87.86
6,1683169200,78.72
3,1683172800,74.76
4,1683176400,81.56
9,1683180000,79.21
6,1683183600,97.68
7,1683187200,113.4
4,1683190800,118.0
9,1683194400,104.99
3,1683198000,97.0
4,1683201600,138.0
0,1683205200,113.65
6,1683208800,75.1
10,1683212400,67.0
19,1683216000,70.0
4,1683219600,100.0
17,1683223200,80.73
14,1683226800,90.0
23,1683230400,103.01
20,1683234000,113.52
1,1683237600,146.12
22,1683241200,121.63
23,1683244800,111.3
4,1683248400,108.54
1,1683252000,104.09
2,1683255600,98.83
3,1683259200,100.12
0,1683262800,101.22
9,1683266400,99.68
6,1683270000,111.0
7,1683273600,114.37
4,1683277200,117.0
5,1683280800,103.18
10,1683284400,95.15
11,1683288000,91.03
12,1683291600,89.99
6,1683295200,83.49
10,1683298800,83.9
8,1683302400,87.35
4,1683306000,84.19
10,1683309600,85.6
11,1683313200,98.88
12,1683316800,111.35
8,1683320400,130.0
14,1683324000,129.99
22,1683327600,120.57
3,1683331200,96.0
0,1683334800,113.71
1,1683338400,110.4
2,1683342000,101.98
3,1683345600,94.0
4,1683349200,94.0
9,1683352800,97.42
6,1683356400,99.99
7,1683360000,101.0
8,1683363600,90.47
9,1683367200,91.71
14,1683370800,80.0
4,1683374400,82.54
5,1683378000,74.11
17,1683381600,75.0
14,1683385200,51.01
8,1683388800,63.41
16,1683392400,47.0
10,1683396000,58.25
18,1683399600,72.01
23,1683403200,100.2
24,1683406800,112.07
21,1683410400,118.77
15,1683414000,110.0
23,1683417600,95.43
0,1683421200,100.79
1,1683424800,84.4
2,1683428400,76.66
3,1683432000,81.9
0,1683435600,86.85
1,1683439200,88.0
6,1683442800,84.39
0,1683446400,85.85
1,1683450000,84.94
13,1683453600,61.51
10,1683457200,89.99
15,1683460800,75.0
16,1683464400,29.0
17,1683468000,75.0
18,1683471600,89.99
8,1683475200,10.35
16,1683478800,4.17
17,1683482400,5.0
18,1683486000,15.0
23,1683489600,69.99
20,1683493200,107.43
14,1683496800,100.0
2,1683500400,102.03
23,1683504000,104.68
0,1683507600,104.5
1,1683511200,88.58
2,1683514800,87.33
7,1683518400,82.15
8,1683522000,82.0
5,1683525600,103.14
10,1683529200,107.98
7,1683532800,99.74
12,1683536400,107.98
2,1683540000,90.0
6,1683543600,92.09
7,1683547200,83.54
5,1683550800,85.4
6,1683554400,86.0
14,1683558000,77.99
15,1683561600,79.0
12,1683565200,82.72
21,1683568800,79.7
18,1683572400,80.43
19,1683576000,110.68
16,1683579600,122.61
25,1683583200,125.45
2,1683586800,118.1
23,1683590400,90.18
4,1683594000,100.59
1,1683597600,95.76
2,1683601200,95.0
3,1683604800,92.96
0,1683608400,94.0
5,1683612000,98.79
6,1683615600,110.58
7,1683619200,119.0
4,1683622800,115.0
5,1683626400,101.72
10,1683630000,98.18
11,1683633600,92.54
16,1683637200,89.18
13,1683640800,72.09
14,1683644400,71.41
8,1683648000,2.0
20,1683651600,30.02
10,1683655200,2.0
14,1683658800,43.71
23,1683662400,71.86
16,1683666000,101.91
25,1683669600,107.58
22,1683673200,104.67
3,1683676800,99.1
4,1683680400,94.25
1,1683684000,90.23
2,1683687600,94.94
3,1683691200,86.29
8,1683694800,78.87
9,1683698400,76.01
6,1683702000,83.8
7,1683705600,100.0
4,1683709200,109.95
9,1683712800,81.34
3,1683716400,82.39
11,1683720000,72.61
12,1683723600,69.16
13,1683727200,68.91
7,1683730800,75.0
19,1683734400,90.9
20,1683738000,90.79
17,1683741600,59.0
18,1683745200,78.5
12,1683748800,78.62
16,1683752400,105.46
25,1683756000,131.31
10,1683759600,118.32
19,1683763200,101.66
0,1683766800,99.92
5,1683770400,96.95
6,1683774000,96.0
7,1683777600,84.17
0,1683781200,74.05
1,1683784800,81.64
10,1683788400,97.76
0,1683792000,111.45
12,1683795600,103.95
9,1683799200,85.21
10,1683802800,69.99
4,1683806400,40.62
16,1683810000,65.01
13,1683813600,64.81
18,1683817200,69.99
19,1683820800,55.0
4,1683824400,42.0
17,1683828000,50.31
11,1683831600,46.31
12,1683835200,62.61
20,1683838800,100.3
1,1683842400,141.9
22,1683846000,113.95
11,1683849600,93.0
4,1683853200,95.53
5,1683856800,90.0
2,1683860400,88.59
3,1683864000,91.94
8,1683867600,88.42
5,1683871200,92.39
6,1683874800,98.02
0,1683878400,106.26
4,1683882000,90.0
9,1683885600,88.1
3,1683889200,50.0
7,1683892800,61.01
16,1683896400,56.0
13,1683900000,51.13
14,1683903600,33.99
8,1683907200,26.0
4,1683910800,0.0
13,1683914400,14.0
6,1683918000,15.0
7,1683921600,45.1
0,1683925200,80.0
25,1683928800,97.27
22,1683932400,99.31
27,1683936000,94.81
4,1683939600,87.82
5,1683943200,85.44
6,1683946800,85.42
3,1683950400,76.1
0,1683954000,74.0
5,1683957600,78.7
2,1683961200,78.41
3,1683964800,83.01
8,1683968400,76.25
5,1683972000,32.53
10,1683975600,5.0
11,1683979200,0.1
12,1683982800,0.02
9,1683986400,2.13
14,1683990000,1.0
11,1683993600,0.0
4,1683997200,85.33
21,1684000800,-0.3
22,1684004400,5.0
19,1684008000,44.99
20,1684011600,81.1
9,1684015200,115.26
22,1684018800,102.6
27,1684022400,85.8
0,1684026000,81.42
1,1684029600,70.0
2,1684033200,59.3
3,1684036800,70.12
4,1684040400,65.22
5,1684044000,65.3
6,1684047600,65.61
7,1684051200,68.0
4,1684054800,39.85
2,1684058400,110.0
10,1684062000,85.99
11,1684065600,85.99
8,1684069200,67.89
13,1684072800,18.0
2,1684076400,69.75
8,1684080000,45.0
16,1684083600,5.0
10,1684087200,45.0
6,1684090800,68.55
19,1684094400,59.83
0,1684098000,71.9
1,1684101600,125.31
22,1684105200,96.96
27,1684108800,87.63
0,1684112400,92.96
5,1684116000,83.77
6,1684119600,79.0
7,1684123200,67.06
4,1684126800,71.43
5,1684130400,70.84
10,1684134000,86.05
11,1684137600,100.08
8,1684141200,93.0
5,1684144800,85.49
6,1684148400,82.91
11,1684152000,77.67
0,1684155600,74.27
13,1684159200,20.0
7,1684162800,35.17
15,1684166400,1.16
4,1684170000,4.17
13,1684173600,9.16
11,1684177200,24.17
19,1684180800,48.15
24,1684184400,88.0
14,1684188000,109.5
22,1684191600,100.0
23,1684195200,66.51
0,1684198800,69.81
1,1684202400,65.8
6,1684206000,54.52
3,1684209600,54.02
8,1684213200,55.99
1,1684216800,69.81
6,1684220400,65.81
7,1684224000,74.96
1,1684227600,85.29
9,1684231200,40.85
10,1684234800,62.68
7,1684238400,59.9
5,1684242000,71.21
6,1684245600,74.9
18,1684249200,36.4
15,1684252800,110.0
16,1684256400,14.37
5,1684260000,73.17
18,1684263600,59.41
7,1684267200,53.82
20,1684270800,74.11
14,1684274400,124.25
10,1684278000,108.25
23,1684281600,69.0
4,1684285200,72.26
1,1684288800,46.38
2,1684292400,46.81
7,1684296000,46.61
8,1684299600,46.21
5,1684303200,46.74
6,1684306800,68.3
7,1684310400,69.91
1,1684314000,55.55
2,1684317600,22.0
14,1684321200,37.01
4,1684324800,110.0
16,1684328400,53.35
6,1684332000,56.0
10,1684335600,28.33
11,1684339200,19.71
20,1684342800,143.44
17,1684346400,120.1
14,1684350000,42.21
12,1684353600,52.15
20,1684357200,70.27
14,1684360800,105.0
18,1684364400,92.0
11,1684368000,78.96
0,1684371600,68.96
1,1684375200,61.0
6,1684378800,53.87
3,1684382400,53.87
8,1684386000,66.0
5,1684389600,67.22
10,1684393200,70.0
7,1684396800,87.77
4,1684400400,68.88
5,1684404000,54.49
10,1684407600,40.69
7,1684411200,20.0
8,1684414800,15.0
13,1684418400,19.0
14,1684422000,18.0
3,1684425600,20.0
4,1684429200,15.0
10,1684432800,25.3
14,1684436400,33.0
19,1684440000,41.05
8,1684443600,70.12
9,1684447200,94.94
26,1684450800,93.25
19,1684454400,85.78
0,1684458000,77.78
1,1684461600,72.55
2,1684465200,71.16
7,1684468800,72.87
4,1684472400,67.31
1,1684476000,78.29
2,1684479600,77.48
11,1684483200,77.0
8,1684486800,68.59
9,1684490400,43.44
6,1684494000,40.78
15,1684497600,46.15
12,1684501200,43.0
9,1684504800,47.77
14,1684508400,73.58
3,1684512000,99.0
9,1684515600,140.66
13,1684519200,49.47
11,1684522800,83.17
15,1684526400,38.78
24,1684530000,80.49
21,1684533600,94.95
15,1684537200,89.92
23,1684540800,70.0
0,1684544400,74.44
1,1684548000,69.07
2,1684551600,68.7
3,1684555200,51.0
4,1684558800,55.6
9,1684562400,43.71
10,1684566000,60.59
7,1684569600,60.06
12,1684573200,50.99
13,1684576800,35.4
14,1684580400,3.2
11,1684584000,0.0
12,1684587600,5.56
13,1684591200,3.0
10,1684594800,2.4
3,1684598400,0.5
20,1684602000,4.16
17,1684605600,25.94
11,1684609200,48.68
23,1684612800,61.0
8,1684616400,68.71
9,1684620000,69.0
22,1684623600,78.6
27,1684627200,83.5
0,1684630800,60.16
1,1684634400,40.04
2,1684638000,31.88
7,1684641600,27.8
4,1684645200,24.96
9,1684648800,28.19
6,1684652400,25.82
7,1684656000,26.06
8,1684659600,15.0
9,1684663200,-2.85
14,1684666800,98.99
15,1684670400,98.99
8,1684674000,100.0
17,1684677600,120.0
14,1684681200,37.77
11,1684684800,100.0
16,1684688400,40.73
13,1684692000,100.0
14,1684695600,45.0
7,1684699200,95.92
24,1684702800,78.12
21,1684706400,89.23
26,1684710000,89.23
19,1684713600,89.1
4,1684717200,94.29
5,1684720800,88.66
6,1684724400,82.46
3,1684728000,81.0
0,1684731600,82.5
5,1684735200,80.05
10,1684738800,90.32
0,1684742400,105.56
12,1684746000,106.42
9,1684749600,103.5
6,1684753200,91.32
15,1684756800,86.07
16,1684760400,85.17
13,1684764000,81.16
10,1684767600,84.41
15,1684771200,73.64
12,1684774800,86.64
10,1684778400,98.79
11,1684782000,101.94
23,1684785600,89.1
16,1684789200,92.94
25,1684792800,102.32
18,1684796400,95.0
27,1684800000,102.32
0,1684803600,91.65
1,1684807200,87.13
6,1684810800,81.2
3,1684814400,77.45
8,1684818000,75.57
5,1684821600,76.87
10,1684825200,76.87
7,1684828800,90.81
8,1684832400,96.66
5,1684836000,91.34
10,1684839600,79.99
11,1684843200,73.25
5,1684846800,73.37
13,1684850400,64.91
18,1684854000,65.21
15,1684857600,62.96
9,1684861200,67.39
17,1684864800,65.01
22,1684868400,79.57
19,1684872000,109.34
13,1684875600,103.0
17,1684879200,114.76
10,1684882800,104.79
23,1684886400,98.28
0,1684890000,92.85
1,1684893600,90.0
2,1684897200,88.75
7,1684900800,86.49
4,1684904400,78.62
5,1684908000,80.5
6,1684911600,81.2
7,1684915200,95.28
8,1684918800,100.46
9,1684922400,101.1
14,1684926000,88.0
4,1684929600,75.03
12,1684933200,79.53
13,1684936800,77.72
18,1684940400,76.21
15,1684944000,74.75
9,1684947600,72.0
17,1684951200,77.0
11,1684954800,72.47
7,1684958400,84.35
0,1684962000,97.07
1,1684965600,104.0
2,1684969200,105.0
3,1684972800,90.24
4,1684976400,101.05
1,1684980000,85.96
6,1684983600,84.82
3,1684987200,74.15
8,1684990800,68.72
5,1684994400,75.0
10,1684998000,92.94
0,1685001600,97.0
4,1685005200,109.0
2,1685008800,97.52
10,1685012400,72.74
4,1685016000,100.0
12,1685019600,41.87
13,1685023200,40.83
14,1685026800,38.0
15,1685030400,40.27
16,1685034000,43.64
17,1685037600,70.83
22,1685041200,67.35
7,1685044800,76.0
20,1685048400,93.99
1,1685052000,110.0
2,1685055600,102.3
11,1685059200,99.77
4,1685062800,86.11
1,1685066400,65.97
2,1685070000,64.0
3,1685073600,55.58
0,1685077200,42.51
5,1685080800,58.52
2,1685084400,66.0
0,1685088000,84.2
8,1685091600,91.17
5,1685095200,71.9
10,1685098800,55.31
15,1685102400,38.56
16,1685106000,23.29
1,1685109600,7.0
10,1685113200,5.9
15,1685116800,4.17
16,1685120400,22.91
17,1685124000,53.45
11,1685127600,65.0
15,1685131200,84.0
0,1685134800,100.06
21,1685138400,120.0
18,1685142000,126.26
3,1685145600,85.55
4,1685149200,91.86
1,1685152800,87.01
2,1685156400,81.0
7,1685160000,76.35
8,1685163600,78.83
5,1685167200,82.9
10,1685170800,84.92
0,1685174400,84.85
12,1685178000,82.9
9,1685181600,84.27
14,1685185200,87.26
15,1685188800,85.27
8,1685192400,81.91
1,1685196000,95.01
14,1685199600,66.75
19,1685203200,63.71
4,1685206800,83.6
17,1685210400,63.41
11,1685214000,77.85
15,1685217600,90.21
20,1685221200,100.0
17,1685224800,103.21
10,1685228400,104.36
27,1685232000,107.64
4,1685235600,101.67
5,1685239200,97.88
6,1685242800,95.83
3,1685246400,96.8
4,1685250000,93.8
5,1685253600,96.0
2,1685257200,82.1
0,1685260800,86.8
8,1685264400,79.99
9,1685268000,76.1
10,1685271600,76.0
4,1685275200,78.21
0,1685278800,79.88
6,1685282400,61.24
2,1685286000,200.11
3,1685289600,68.55
16,1685293200,39.0
17,1685296800,48.11
6,1685300400,80.3
19,1685304000,73.28
20,1685307600,100.01
17,1685311200,109.08
26,1685314800,115.38
16,1685318400,95.66
0,1685322000,88.17
1,1685325600,88.23
6,1685329200,82.0
7,1685332800,83.48
0,1685336400,84.75
5,1685340000,82.23
6,1685343600,94.75
0,1685347200,115.0
1,1685350800,119.75
9,1685354400,100.9
6,1685358000,110.0
15,1685361600,82.95
12,1685365200,84.85
13,1685368800,84.45
14,1685372400,83.33
15,1685376000,82.0
16,1685379600,80.15
13,1685383200,81.0
6,1685386800,86.2
7,1685390400,88.16
0,1685394000,105.0
1,1685397600,114.86
15,1685401200,99.4
19,1685404800,98.21
0,1685408400,95.37
5,1685412000,85.74
2,1685415600,84.82
3,1685419200,84.75
4,1685422800,85.75
5,1685426400,84.75
10,1685430000,98.61
11,1685433600,109.19
1,1685437200,110.0
2,1685440800,99.47
10,1685444400,95.88
11,1685448000,92.01
8,1685451600,83.85
6,1685455200,87.15
10,1685458800,82.25
15,1685462400,80.1
20,1685466000,82.59
5,1685469600,85.12
22,1685473200,89.0
12,1685476800,102.64
20,1685480400,102.08
25,1685484000,124.03
22,1685487600,112.6
27,1685491200,96.61
4,1685494800,82.01
1,1685498400,70.03
2,1685502000,89.7
3,1685505600,63.05
4,1685509200,78.85
5,1685512800,70.1
6,1685516400,97.0
7,1685520000,100.5
4,1685523600,97.94
5,1685527200,83.55
10,1685530800,68.37
15,1685534400,65.0
5,1685538000,70.01
1,1685541600,63.0
18,1685545200,67.24
11,1685548800,65.7
16,1685552400,65.8
17,1685556000,68.85
18,1685559600,74.24
23,1685563200,81.9
16,1685566800,100.32
17,1685570400,107.84
26,1685574000,113.0
19,1685577600,92.35
0,1685581200,93.09
1,1685584800,86.51
2,1685588400,86.12
3,1685592000,87.0
0,1685595600,75.0
9,1685599200,77.1
10,1685602800,85.32
11,1685606400,94.6
8,1685610000,102.0
5,1685613600,93.0
14,1685617200,75.43
11,1685620800,77.81
16,1685624400,75.8
9,1685628000,72.0
18,1685631600,71.9
15,1685635200,69.0
4,1685638800,68.18
10,1685642400,73.0
11,1685646000,86.16
19,1685649600,99.35
20,1685653200,100.0
21,1685656800,100.0
18,1685660400,93.77
11,1685664000,97.0
0,1685667600,88.61
5,1685671200,81.85
2,1685674800,76.11
3,1685678400,87.54
4,1685682000,74.26
1,1685685600,80.0
6,1685689200,87.44
3,1685692800,90.48
12,1685696400,93.3
5,1685700000,84.44
10,1685703600,85.14
11,1685707200,72.1
12,1685710800,70.5
1,1685714400,91.1
2,1685718000,82.43
15,1685721600,70.5
12,1685725200,65.1
13,1685728800,72.15
22,1685732400,82.8
19,1685736000,91.4
13,1685739600,99.82
1,1685743200,103.54
15,1685746800,103.11
11,1685750400,87.06
4,1685754000,90.89
5,1685757600,83.81
2,1685761200,85.52
3,1685764800,80.29
4,1685768400,90.89
5,1685772000,89.29
6,1685775600,85.0
11,1685779200,82.94
12,1685782800,77.87
2,1685786400,60.0
10,1685790000,68.9
11,1685793600,75.95
16,1685797200,83.95
13,1685800800,80.0
2,1685804400,91.25
15,1685808000,78.85
20,1685811600,79.73
13,1685815200,78.75
11,1685818800,83.75
12,1685822400,74.0
20,1685826000,81.1
25,1685829600,98.75
2,1685833200,91.0
23,1685836800,90.67
0,1685840400,76.11
5,1685844000,84.99
2,1685847600,84.96
3,1685851200,80.01
0,1685854800,72.75
5,1685858400,75.69
6,1685862000,72.0
11,1685865600,74.25
12,1685869200,53.97
9,1685872800,60.0
10,1685876400,52.5
11,1685880000,65.33
16,1685883600,93.74
13,1685887200,84.25
7,1685890800,100.01
15,1685894400,56.5
12,1685898000,50.88
17,1685901600,52.5
22,1685905200,67.69
19,1685908800,75.9
20,1685912400,86.37
17,1685916000,98.0
26,1685919600,103.64
19,1685923200,88.0
4,1685926800,92.25
1,1685930400,83.59
2,1685934000,69.0
3,1685937600,65.0
4,1685941200,65.0
1,1685944800,67.08
10,1685948400,88.35
0,1685952000,99.0
1,1685955600,99.95
2,1685959200,88.78
10,1685962800,75.0
11,1685966400,70.09
0,1685970000,78.54
13,1685973600,65.53
7,1685977200,65.0
3,1685980800,63.0
16,1685984400,73.86
17,1685988000,84.0
22,1685991600,90.11
15,1685995200,95.12
13,1685998800,101.46
14,1686002400,103.67
22,1686006000,100.0
3,1686009600,83.99
0,1686013200,97.52
1,1686016800,93.0
2,1686020400,89.41
3,1686024000,84.99
0,1686027600,81.7
5,1686031200,76.9
6,1686034800,88.29
7,1686038400,98.88
4,1686042000,111.0
