,timestamp,dap
4,1601528400,30.82
5,1601532000,34.04
6,1601535600,43.53
7,1601539200,49.97
8,1601542800,52.05
9,1601546400,52.05
10,1601550000,51.73
11,1601553600,48.99
12,1601557200,45.65
13,1601560800,44.36
14,1601564400,41.93
15,1601568000,38.33
16,1601571600,36.2
17,1601575200,37.95
18,1601578800,40.0
19,1601582400,40.07
20,1601586000,50.06
21,1601589600,46.08
22,1601593200,40.07
23,1601596800,24.27
0,1601600400,22.44
1,1601604000,20.34
2,1601607600,18.25
3,1601611200,17.0
4,1601614800,16.55
5,1601618400,16.89
6,1601622000,20.32
7,1601625600,24.0
8,1601629200,26.1
9,1601632800,30.19
10,1601636400,28.0
11,1601640000,28.0
12,1601643600,30.2
13,1601647200,28.6
14,1601650800,20.59
15,1601654400,19.84
16,1601658000,19.58
17,1601661600,19.84
18,1601665200,22.44
19,1601668800,30.23
20,1601672400,40.0
21,1601676000,36.78
22,1601679600,34.65
23,1601683200,31.25
0,1601686800,18.13
1,1601690400,16.0
2,1601694000,12.52
3,1601697600,11.39
4,1601701200,11.3
5,1601704800,11.5
6,1601708400,15.57
7,1601712000,18.13
8,1601715600,18.93
9,1601719200,20.0
10,1601722800,18.13
11,1601726400,14.0
12,1601730000,13.99
13,1601733600,16.25
14,1601737200,15.75
15,1601740800,13.78
16,1601744400,11.5
17,1601748000,13.89
18,1601751600,19.2
19,1601755200,30.67
20,1601758800,39.72
21,1601762400,34.33
22,1601766000,33.27
23,1601769600,28.06
0,1601773200,27.0
1,1601776800,17.75
2,1601780400,14.44
3,1601784000,9.97
4,1601787600,8.97
5,1601791200,5.81
6,1601794800,6.78
7,1601798400,10.0
8,1601802000,10.85
9,1601805600,13.57
10,1601809200,15.44
11,1601812800,11.75
12,1601816400,9.97
13,1601820000,8.0
14,1601823600,4.9
15,1601827200,2.5
16,1601830800,5.5
17,1601834400,5.95
18,1601838000,12.92
19,1601841600,21.0
20,1601845200,36.0
21,1601848800,32.99
22,1601852400,31.25
23,1601856000,38.5
0,1601859600,19.81
1,1601863200,14.62
2,1601866800,14.2
3,1601870400,14.2
4,1601874000,14.2
5,1601877600,20.0
6,1601881200,35.07
7,1601884800,42.56
8,1601888400,39.25
9,1601892000,40.06
10,1601895600,40.56
11,1601899200,39.51
12,1601902800,38.06
13,1601906400,36.32
14,1601910000,33.33
15,1601913600,33.23
16,1601917200,34.07
17,1601920800,38.5
18,1601924400,41.71
19,1601928000,44.61
20,1601931600,46.97
21,1601935200,48.03
22,1601938800,40.07
23,1601942400,44.4
0,1601946000,42.57
1,1601949600,40.0
2,1601953200,35.39
3,1601956800,32.39
4,1601960400,32.5
5,1601964000,31.94
6,1601967600,33.1
7,1601971200,44.08
8,1601974800,46.75
9,1601978400,46.28
10,1601982000,45.2
11,1601985600,41.96
12,1601989200,39.29
13,1601992800,36.08
14,1601996400,34.88
15,1602000000,34.91
16,1602003600,36.37
17,1602007200,41.07
18,1602010800,44.92
19,1602014400,49.35
20,1602018000,52.99
21,1602021600,50.8
22,1602025200,46.75
23,1602028800,45.67
0,1602032400,41.63
1,1602036000,40.81
2,1602039600,39.67
3,1602043200,37.84
4,1602046800,36.2
5,1602050400,36.25
6,1602054000,37.32
7,1602057600,47.06
8,1602061200,48.67
9,1602064800,49.52
10,1602068400,46.75
11,1602072000,44.85
12,1602075600,41.35
13,1602079200,38.4
14,1602082800,35.37
15,1602086400,34.21
16,1602090000,35.37
17,1602093600,40.03
18,1602097200,46.01
19,1602100800,52.97
20,1602104400,53.0
21,1602108000,51.61
22,1602111600,49.0
23,1602115200,46.15
0,1602118800,44.44
1,1602122400,44.07
2,1602126000,41.17
3,1602129600,40.81
4,1602133200,41.17
5,1602136800,41.86
6,1602140400,43.99
7,1602144000,47.99
8,1602147600,50.75
9,1602151200,47.99
10,1602154800,46.49
11,1602158400,43.32
12,1602162000,41.46
13,1602165600,41.17
14,1602169200,37.95
15,1602172800,35.02
16,1602176400,35.02
17,1602180000,36.0
18,1602183600,43.33
19,1602187200,51.85
20,1602190800,52.39
21,1602194400,51.95
22,1602198000,48.56
23,1602201600,33.54
0,1602205200,44.53
1,1602208800,42.88
2,1602212400,41.13
3,1602216000,40.5
4,1602219600,40.17
5,1602223200,40.17
6,1602226800,44.07
7,1602230400,48.56
8,1602234000,50.15
9,1602237600,50.11
10,1602241200,50.8
11,1602244800,47.9
12,1602248400,45.32
13,1602252000,43.77
14,1602255600,41.64
15,1602259200,38.64
16,1602262800,40.0
17,1602266400,43.63
18,1602270000,45.92
19,1602273600,50.07
20,1602277200,46.25
21,1602280800,37.76
22,1602284400,37.3
23,1602288000,33.19
0,1602291600,37.12
1,1602295200,32.28
2,1602298800,31.66
3,1602302400,29.2
4,1602306000,28.37
5,1602309600,27.75
6,1602313200,28.37
7,1602316800,31.66
8,1602320400,36.35
9,1602324000,38.33
10,1602327600,35.87
11,1602331200,31.52
12,1602334800,32.58
13,1602338400,29.49
14,1602342000,28.24
15,1602345600,27.61
16,1602349200,26.75
17,1602352800,26.25
18,1602356400,31.2
19,1602360000,40.67
20,1602363600,43.06
21,1602367200,37.38
22,1602370800,34.85
23,1602374400,32.5
0,1602378000,32.08
1,1602381600,28.3
2,1602385200,27.74
3,1602388800,25.75
4,1602392400,25.49
5,1602396000,25.87
6,1602399600,26.56
7,1602403200,26.15
8,1602406800,25.87
9,1602410400,26.02
10,1602414000,25.07
11,1602417600,24.25
12,1602421200,24.75
13,1602424800,25.0
14,1602428400,24.75
15,1602432000,22.75
16,1602435600,20.0
17,1602439200,20.75
18,1602442800,24.75
19,1602446400,29.51
20,1602450000,44.91
21,1602453600,41.44
22,1602457200,38.0
23,1602460800,40.07
0,1602464400,31.47
1,1602468000,29.0
2,1602471600,29.6
3,1602475200,28.91
4,1602478800,28.72
5,1602482400,29.55
6,1602486000,35.08
7,1602489600,37.58
8,1602493200,40.06
9,1602496800,41.56
10,1602500400,40.07
11,1602504000,36.51
12,1602507600,39.71
13,1602511200,41.51
14,1602514800,41.93
15,1602518400,39.71
16,1602522000,37.0
17,1602525600,37.58
18,1602529200,41.56
19,1602532800,47.08
20,1602536400,53.49
21,1602540000,48.22
22,1602543600,45.05
23,1602547200,39.76
0,1602550800,39.1
1,1602554400,33.01
2,1602558000,33.07
3,1602561600,31.58
4,1602565200,32.9
5,1602568800,36.17
6,1602572400,46.51
7,1602576000,49.97
8,1602579600,50.9
9,1602583200,49.68
10,1602586800,45.92
11,1602590400,39.4
12,1602594000,41.51
13,1602597600,41.31
14,1602601200,36.57
15,1602604800,33.0
16,1602608400,33.0
17,1602612000,33.0
18,1602615600,39.0
19,1602619200,45.92
20,1602622800,50.9
21,1602626400,46.14
22,1602630000,42.88
23,1602633600,40.37
0,1602637200,36.1
1,1602640800,32.11
2,1602644400,34.7
3,1602648000,31.73
4,1602651600,31.16
5,1602655200,33.35
6,1602658800,38.69
7,1602662400,47.75
8,1602666000,48.56
9,1602669600,48.35
10,1602673200,44.17
11,1602676800,36.2
12,1602680400,32.31
13,1602684000,34.44
14,1602687600,28.0
15,1602691200,27.51
16,1602694800,27.5
17,1602698400,27.51
18,1602702000,29.0
19,1602705600,40.12
20,1602709200,48.5
21,1602712800,42.09
22,1602716400,38.29
23,1602720000,39.15
0,1602723600,37.08
1,1602727200,33.4
2,1602730800,31.72
3,1602734400,29.78
4,1602738000,30.0
5,1602741600,32.3
6,1602745200,40.0
7,1602748800,46.5
8,1602752400,47.35
9,1602756000,47.45
10,1602759600,41.83
11,1602763200,39.9
12,1602766800,39.15
13,1602770400,40.65
14,1602774000,36.5
15,1602777600,32.63
16,1602781200,34.78
17,1602784800,36.51
18,1602788400,41.83
19,1602792000,45.12
20,1602795600,50.0
21,1602799200,46.0
22,1602802800,41.4
23,1602806400,44.05
0,1602810000,37.38
1,1602813600,35.3
2,1602817200,34.07
3,1602820800,33.02
4,1602824400,34.13
5,1602828000,36.1
6,1602831600,42.09
7,1602835200,46.76
8,1602838800,49.91
9,1602842400,48.07
10,1602846000,44.47
11,1602849600,43.8
12,1602853200,44.6
13,1602856800,44.47
14,1602860400,43.65
15,1602864000,42.15
16,1602867600,43.53
17,1602871200,44.52
18,1602874800,45.74
19,1602878400,52.38
20,1602882000,54.08
21,1602885600,50.0
22,1602889200,45.39
23,1602892800,42.39
0,1602896400,45.0
1,1602900000,40.73
2,1602903600,40.4
3,1602907200,40.4
4,1602910800,38.38
5,1602914400,36.91
6,1602918000,37.35
7,1602921600,43.25
8,1602925200,46.22
9,1602928800,47.0
10,1602932400,45.92
11,1602936000,43.53
12,1602939600,42.0
13,1602943200,38.8
14,1602946800,36.1
15,1602950400,36.1
16,1602954000,37.68
17,1602957600,43.5
18,1602961200,45.65
19,1602964800,50.46
20,1602968400,48.45
21,1602972000,46.78
22,1602975600,42.68
23,1602979200,40.4
0,1602982800,42.3
1,1602986400,40.4
2,1602990000,40.4
3,1602993600,40.4
4,1602997200,39.99
5,1603000800,39.65
6,1603004400,39.35
7,1603008000,39.36
8,1603011600,38.99
9,1603015200,40.28
10,1603018800,40.0
11,1603022400,38.55
12,1603026000,39.68
13,1603029600,36.1
14,1603033200,32.69
15,1603036800,31.5
16,1603040400,32.5
17,1603044000,39.05
18,1603047600,40.4
19,1603051200,47.65
20,1603054800,49.6
21,1603058400,45.65
22,1603062000,43.17
23,1603065600,31.4
0,1603069200,37.78
1,1603072800,34.73
2,1603076400,34.02
3,1603080000,33.58
4,1603083600,33.64
5,1603087200,35.01
6,1603090800,42.7
7,1603094400,45.93
8,1603098000,47.55
9,1603101600,48.2
10,1603105200,46.02
11,1603108800,40.3
12,1603112400,30.49
13,1603116000,29.4
14,1603119600,25.09
15,1603123200,21.64
16,1603126800,24.7
17,1603130400,26.6
18,1603134000,29.6
19,1603137600,40.99
20,1603141200,43.33
21,1603144800,38.17
22,1603148400,36.19
23,1603152000,26.6
0,1603155600,32.02
1,1603159200,29.04
2,1603162800,26.97
3,1603166400,24.8
4,1603170000,26.4
5,1603173600,29.31
6,1603177200,31.28
7,1603180800,42.0
8,1603184400,45.0
9,1603188000,45.67
10,1603191600,44.7
11,1603195200,44.68
12,1603198800,44.5
13,1603202400,42.39
14,1603206000,36.21
15,1603209600,33.5
16,1603213200,35.0
17,1603216800,34.62
18,1603220400,35.47
19,1603224000,39.5
20,1603227600,44.83
21,1603231200,40.51
22,1603234800,29.8
23,1603238400,42.88
0,1603242000,28.9
1,1603245600,25.13
2,1603249200,23.3
3,1603252800,22.2
4,1603256400,23.5
5,1603260000,26.6
6,1603263600,29.5
7,1603267200,41.05
8,1603270800,44.83
9,1603274400,45.08
10,1603278000,44.05
11,1603281600,41.97
12,1603285200,36.01
13,1603288800,32.45
14,1603292400,30.13
15,1603296000,30.46
16,1603299600,33.55
17,1603303200,39.2
18,1603306800,45.59
19,1603310400,47.45
20,1603314000,49.32
21,1603317600,46.9
22,1603321200,45.55
23,1603324800,46.3
0,1603328400,39.55
1,1603332000,35.0
2,1603335600,33.07
3,1603339200,32.68
4,1603342800,32.68
5,1603346400,33.08
6,1603350000,40.11
7,1603353600,47.13
8,1603357200,49.53
9,1603360800,50.13
10,1603364400,51.49
11,1603368000,48.65
12,1603371600,46.05
13,1603375200,46.05
14,1603378800,45.79
15,1603382400,45.95
16,1603386000,46.11
17,1603389600,48.2
18,1603393200,50.05
19,1603396800,52.38
20,1603400400,53.05
21,1603404000,49.04
22,1603407600,47.2
23,1603411200,40.75
0,1603414800,41.63
1,1603418400,39.97
2,1603422000,35.0
3,1603425600,34.35
4,1603429200,34.36
5,1603432800,37.23
6,1603436400,44.86
7,1603440000,51.59
8,1603443600,54.01
9,1603447200,54.05
10,1603450800,51.59
11,1603454400,49.02
12,1603458000,47.52
13,1603461600,46.32
14,1603465200,45.05
15,1603468800,43.33
16,1603472400,43.05
17,1603476000,45.79
18,1603479600,48.94
19,1603483200,53.16
20,1603486800,51.0
21,1603490400,46.94
22,1603494000,45.05
23,1603497600,24.02
0,1603501200,39.05
1,1603504800,39.55
2,1603508400,34.07
3,1603512000,30.3
4,1603515600,29.9
5,1603519200,28.49
6,1603522800,29.9
7,1603526400,31.08
8,1603530000,36.58
9,1603533600,41.33
10,1603537200,40.55
11,1603540800,36.2
12,1603544400,33.75
13,1603548000,27.88
14,1603551600,26.88
15,1603555200,24.02
16,1603558800,25.61
17,1603562400,28.1
18,1603566000,30.5
19,1603569600,41.17
20,1603573200,37.0
21,1603576800,30.3
22,1603580400,27.88
23,1603584000,32.04
0,1603587600,10.0
1,1603591200,5.51
2,1603594800,1.95
3,1603598400,1.95
4,1603602000,1.95
5,1603605600,1.95
6,1603609200,1.95
7,1603612800,1.95
8,1603616400,5.0
9,1603620000,7.55
10,1603623600,10.8
11,1603627200,13.24
12,1603630800,16.38
13,1603634400,16.15
14,1603638000,16.38
15,1603641600,18.02
16,1603645200,17.92
17,1603648800,19.5
18,1603652400,20.33
19,1603656000,22.0
20,1603659600,34.34
21,1603663200,39.05
22,1603666800,31.09
23,1603670400,37.55
0,1603674000,24.29
1,1603677600,20.33
2,1603681200,19.88
3,1603684800,18.8
4,1603688400,18.8
5,1603692000,20.33
6,1603695600,33.5
7,1603699200,44.83
8,1603702800,45.05
9,1603706400,43.33
10,1603710000,37.7
11,1603713600,34.56
12,1603717200,31.0
13,1603720800,29.33
14,1603724400,24.49
15,1603728000,25.68
16,1603731600,37.55
17,1603735200,45.05
18,1603738800,48.93
19,1603742400,49.5
20,1603746000,48.71
21,1603749600,45.31
22,1603753200,41.83
23,1603756800,34.65
0,1603760400,37.3
1,1603764000,31.82
2,1603767600,29.8
3,1603771200,28.04
4,1603774800,28.22
5,1603778400,32.04
6,1603782000,42.77
7,1603785600,46.3
8,1603789200,46.68
9,1603792800,45.54
10,1603796400,42.52
11,1603800000,42.51
12,1603803600,38.98
13,1603807200,36.27
14,1603810800,35.97
15,1603814400,41.55
16,1603818000,43.35
17,1603821600,45.02
18,1603825200,46.81
19,1603828800,47.69
20,1603832400,47.55
21,1603836000,45.46
22,1603839600,42.0
23,1603843200,47.55
0,1603846800,38.8
1,1603850400,33.0
2,1603854000,32.6
3,1603857600,32.6
4,1603861200,32.8
5,1603864800,33.49
6,1603868400,38.0
7,1603872000,44.83
8,1603875600,45.64
9,1603879200,46.0
10,1603882800,44.83
11,1603886400,44.32
12,1603890000,44.35
13,1603893600,44.56
14,1603897200,42.07
15,1603900800,44.65
16,1603904400,45.59
17,1603908000,49.55
18,1603911600,51.21
19,1603915200,51.4
20,1603918800,52.61
21,1603922400,51.52
22,1603926000,48.71
23,1603929600,40.08
0,1603933200,44.65
1,1603936800,42.55
2,1603940400,39.0
3,1603944000,40.35
4,1603947600,40.5
5,1603951200,42.55
6,1603954800,43.16
7,1603958400,47.5
8,1603962000,47.06
9,1603965600,47.71
10,1603969200,45.31
11,1603972800,44.95
12,1603976400,44.95
13,1603980000,44.82
14,1603983600,43.78
15,1603987200,42.46
16,1603990800,44.78
17,1603994400,48.99
18,1603998000,50.1
19,1604001600,50.0
20,1604005200,49.83
21,1604008800,48.71
22,1604012400,44.83
23,1604016000,42.41
0,1604019600,44.33
1,1604023200,42.99
2,1604026800,39.01
3,1604030400,38.99
4,1604034000,39.0
5,1604037600,41.95
6,1604041200,42.07
7,1604044800,38.87
8,1604048400,39.14
9,1604052000,41.44
10,1604055600,39.55
11,1604059200,37.86
12,1604062800,39.14
13,1604066400,36.76
14,1604070000,36.02
15,1604073600,38.13
16,1604077200,41.11
17,1604080800,46.01
18,1604084400,47.47
19,1604088000,49.0
20,1604091600,47.55
21,1604095200,46.03
22,1604098800,43.09
23,1604102400,39.75
0,1604106000,35.04
1,1604109600,34.02
2,1604113200,30.0
3,1604116800,30.03
4,1604120400,33.59
5,1604124000,33.35
6,1604127600,34.01
7,1604131200,35.33
8,1604134800,36.94
9,1604138400,38.74
10,1604142000,36.6
11,1604145600,34.19
12,1604149200,34.0
13,1604152800,34.0
14,1604156400,30.0
15,1604160000,29.88
16,1604163600,29.9
17,1604167200,38.25
18,1604170800,39.95
19,1604174400,41.45
20,1604178000,44.83
21,1604181600,44.82
22,1604185200,40.9
23,1604188800,39.75
0,1604192400,30.5
1,1604196000,30.5
2,1604199600,29.45
3,1604203200,28.5
4,1604206800,29.45
5,1604210400,29.45
6,1604214000,29.45
7,1604217600,29.45
8,1604221200,28.5
9,1604224800,29.45
10,1604228400,30.5
11,1604232000,35.05
12,1604235600,35.05
13,1604239200,35.05
14,1604242800,30.5
15,1604246400,28.5
16,1604250000,28.5
17,1604253600,29.45
18,1604257200,38.25
19,1604260800,42.51
20,1604264400,45.82
21,1604268000,45.31
22,1604271600,40.29
23,1604275200,42.68
0,1604278800,37.0
1,1604282400,30.25
2,1604286000,27.0
3,1604289600,26.8
4,1604293200,27.99
5,1604296800,31.96
6,1604300400,44.32
7,1604304000,42.87
8,1604307600,41.75
9,1604311200,39.75
10,1604314800,41.43
11,1604318400,42.52
12,1604322000,43.34
13,1604325600,44.25
14,1604329200,43.34
15,1604332800,42.69
16,1604336400,42.25
17,1604340000,45.35
18,1604343600,49.6
19,1604347200,50.74
20,1604350800,49.71
21,1604354400,47.99
22,1604358000,44.45
23,1604361600,34.36
0,1604365200,36.0
1,1604368800,31.3
2,1604372400,34.0
3,1604376000,31.5
4,1604379600,30.95
5,1604383200,30.7
6,1604386800,34.02
7,1604390400,43.01
8,1604394000,42.48
9,1604397600,39.38
10,1604401200,37.6
11,1604404800,41.5
12,1604408400,42.27
13,1604412000,41.86
14,1604415600,41.33
15,1604419200,41.79
16,1604422800,41.04
17,1604426400,43.0
18,1604430000,47.05
19,1604433600,45.1
20,1604437200,44.0
21,1604440800,43.5
22,1604444400,38.82
23,1604448000,29.6
0,1604451600,30.7
1,1604455200,30.05
2,1604458800,30.56
3,1604462400,29.8
4,1604466000,30.26
5,1604469600,33.01
6,1604473200,41.28
7,1604476800,43.15
8,1604480400,45.03
9,1604484000,46.03
10,1604487600,45.0
11,1604491200,44.27
12,1604494800,44.16
13,1604498400,43.95
14,1604502000,43.72
15,1604505600,43.74
16,1604509200,41.55
17,1604512800,39.25
18,1604516400,40.49
19,1604520000,41.85
20,1604523600,42.82
21,1604527200,36.3
22,1604530800,34.51
23,1604534400,34.55
0,1604538000,26.8
1,1604541600,25.6
2,1604545200,24.79
3,1604548800,24.74
4,1604552400,24.79
5,1604556000,25.0
6,1604559600,26.27
7,1604563200,35.0
8,1604566800,38.42
9,1604570400,38.25
10,1604574000,38.0
11,1604577600,35.49
12,1604581200,35.65
13,1604584800,34.05
14,1604588400,34.45
15,1604592000,36.1
16,1604595600,37.49
17,1604599200,38.25
18,1604602800,40.35
19,1604606400,42.15
20,1604610000,43.15
21,1604613600,38.25
22,1604617200,38.1
23,1604620800,28.4
0,1604624400,34.0
1,1604628000,32.13
2,1604631600,31.49
3,1604635200,29.0
4,1604638800,28.8
5,1604642400,31.0
6,1604646000,33.55
7,1604649600,35.21
8,1604653200,39.75
9,1604656800,39.01
10,1604660400,36.95
11,1604664000,36.77
12,1604667600,37.0
13,1604671200,38.27
14,1604674800,36.95
15,1604678400,36.93
16,1604682000,35.05
17,1604685600,34.55
18,1604689200,38.51
19,1604692800,39.9
20,1604696400,39.75
21,1604700000,35.17
22,1604703600,31.37
23,1604707200,35.72
0,1604710800,32.05
1,1604714400,29.55
2,1604718000,29.5
3,1604721600,29.0
4,1604725200,29.0
5,1604728800,30.1
6,1604732400,29.45
7,1604736000,29.55
8,1604739600,31.55
9,1604743200,34.58
10,1604746800,32.1
11,1604750400,32.55
12,1604754000,32.05
13,1604757600,32.1
14,1604761200,31.55
15,1604764800,29.84
16,1604768400,34.05
17,1604772000,34.05
18,1604775600,42.17
19,1604779200,44.35
20,1604782800,42.85
21,1604786400,39.01
22,1604790000,37.99
23,1604793600,38.5
0,1604797200,35.87
1,1604800800,31.71
2,1604804400,30.55
3,1604808000,29.69
4,1604811600,26.84
5,1604815200,27.74
6,1604818800,29.6
7,1604822400,31.3
8,1604826000,32.01
9,1604829600,33.66
10,1604833200,32.55
11,1604836800,32.55
12,1604840400,32.55
13,1604844000,33.31
14,1604847600,33.64
15,1604851200,33.44
16,1604854800,35.62
17,1604858400,36.98
18,1604862000,43.43
19,1604865600,46.0
20,1604869200,43.82
21,1604872800,41.0
22,1604876400,39.1
23,1604880000,45.55
0,1604883600,34.79
1,1604887200,34.6
2,1604890800,33.1
3,1604894400,33.1
4,1604898000,32.97
5,1604901600,34.65
6,1604905200,44.37
7,1604908800,48.88
8,1604912400,49.95
9,1604916000,48.0
10,1604919600,46.64
11,1604923200,46.26
12,1604926800,46.02
13,1604930400,46.42
14,1604934000,47.59
15,1604937600,49.67
16,1604941200,49.58
17,1604944800,53.15
18,1604948400,60.55
19,1604952000,55.96
20,1604955600,53.55
21,1604959200,51.02
22,1604962800,48.5
23,1604966400,44.55
0,1604970000,50.01
1,1604973600,50.0
2,1604977200,47.21
3,1604980800,47.21
4,1604984400,46.51
5,1604988000,46.95
6,1604991600,45.35
7,1604995200,50.23
8,1604998800,52.73
9,1605002400,52.8
10,1605006000,52.97
11,1605009600,52.39
12,1605013200,50.82
13,1605016800,50.0
14,1605020400,50.12
15,1605024000,47.56
16,1605027600,50.01
17,1605031200,53.01
18,1605034800,62.38
19,1605038400,57.85
20,1605042000,53.67
21,1605045600,52.8
22,1605049200,47.55
23,1605052800,41.55
0,1605056400,46.03
1,1605060000,44.57
2,1605063600,41.88
3,1605067200,40.86
4,1605070800,39.55
5,1605074400,38.59
6,1605078000,40.43
7,1605081600,42.59
8,1605085200,46.3
9,1605088800,44.63
10,1605092400,42.1
11,1605096000,43.97
12,1605099600,45.49
13,1605103200,41.7
14,1605106800,37.3
15,1605110400,34.8
16,1605114000,38.19
17,1605117600,45.25
18,1605121200,51.82
19,1605124800,49.0
20,1605128400,49.28
21,1605132000,47.82
22,1605135600,45.5
23,1605139200,43.04
0,1605142800,43.12
1,1605146400,41.48
2,1605150000,40.32
3,1605153600,40.09
4,1605157200,40.5
5,1605160800,41.75
6,1605164400,41.8
7,1605168000,45.95
8,1605171600,47.21
9,1605175200,46.6
10,1605178800,46.41
11,1605182400,45.58
12,1605186000,45.0
13,1605189600,45.05
14,1605193200,44.82
15,1605196800,45.16
16,1605200400,46.34
17,1605204000,49.97
18,1605207600,52.72
19,1605211200,50.98
20,1605214800,50.57
21,1605218400,47.96
22,1605222000,45.9
23,1605225600,39.55
0,1605229200,40.67
1,1605232800,40.05
2,1605236400,37.19
3,1605240000,37.02
4,1605243600,39.55
5,1605247200,40.88
6,1605250800,41.46
7,1605254400,46.48
8,1605258000,48.05
9,1605261600,47.89
10,1605265200,47.21
11,1605268800,46.43
12,1605272400,47.14
13,1605276000,47.14
14,1605279600,45.98
15,1605283200,45.71
16,1605286800,46.43
17,1605290400,49.26
18,1605294000,50.05
19,1605297600,48.73
20,1605301200,47.89
21,1605304800,45.05
22,1605308400,42.55
23,1605312000,35.0
0,1605315600,37.02
1,1605319200,35.54
2,1605322800,32.25
3,1605326400,32.05
4,1605330000,32.1
5,1605333600,32.1
6,1605337200,32.42
7,1605340800,37.69
8,1605344400,41.25
9,1605348000,41.97
10,1605351600,41.29
11,1605355200,41.96
12,1605358800,42.04
13,1605362400,41.3
14,1605366000,41.3
15,1605369600,39.46
16,1605373200,37.67
17,1605376800,41.31
18,1605380400,44.56
19,1605384000,41.29
20,1605387600,41.29
21,1605391200,39.6
22,1605394800,32.25
23,1605398400,41.35
0,1605402000,30.25
1,1605405600,26.85
2,1605409200,22.25
3,1605412800,18.09
4,1605416400,10.0
5,1605420000,8.0
6,1605423600,8.41
7,1605427200,8.41
8,1605430800,10.8
9,1605434400,16.99
10,1605438000,19.54
11,1605441600,23.8
12,1605445200,22.75
13,1605448800,23.04
14,1605452400,22.25
15,1605456000,20.0
16,1605459600,23.8
17,1605463200,29.3
18,1605466800,35.27
19,1605470400,41.0
20,1605474000,43.02
21,1605477600,43.0
22,1605481200,41.37
23,1605484800,45.17
0,1605488400,40.93
1,1605492000,35.0
2,1605495600,31.5
3,1605499200,31.5
4,1605502800,31.3
5,1605506400,31.5
6,1605510000,38.09
7,1605513600,41.43
8,1605517200,42.97
9,1605520800,43.71
10,1605524400,44.87
11,1605528000,43.55
12,1605531600,43.55
13,1605535200,45.19
14,1605538800,43.95
15,1605542400,42.89
16,1605546000,44.87
17,1605549600,47.43
18,1605553200,51.9
19,1605556800,51.0
20,1605560400,51.0
21,1605564000,50.14
22,1605567600,45.99
23,1605571200,42.16
0,1605574800,44.94
1,1605578400,43.02
2,1605582000,42.14
3,1605585600,42.05
4,1605589200,41.93
5,1605592800,42.67
6,1605596400,43.8
7,1605600000,45.0
8,1605603600,46.87
9,1605607200,45.98
10,1605610800,44.95
11,1605614400,44.09
12,1605618000,44.78
13,1605621600,42.95
14,1605625200,42.72
15,1605628800,43.28
16,1605632400,43.8
17,1605636000,47.25
18,1605639600,50.0
19,1605643200,49.51
20,1605646800,47.97
21,1605650400,47.0
22,1605654000,45.05
23,1605657600,45.19
0,1605661200,35.89
1,1605664800,33.39
2,1605668400,31.9
3,1605672000,30.25
4,1605675600,30.25
5,1605679200,32.68
6,1605682800,39.03
7,1605686400,46.07
8,1605690000,46.8
9,1605693600,45.98
10,1605697200,43.86
11,1605700800,42.73
12,1605704400,41.42
13,1605708000,41.8
14,1605711600,42.55
15,1605715200,43.08
16,1605718800,44.75
17,1605722400,46.97
18,1605726000,49.95
19,1605729600,51.69
20,1605733200,52.55
21,1605736800,50.51
22,1605740400,48.14
23,1605744000,37.83
0,1605747600,40.95
1,1605751200,38.0
2,1605754800,36.55
3,1605758400,36.15
4,1605762000,32.4
5,1605765600,32.02
6,1605769200,33.4
7,1605772800,41.7
8,1605776400,42.16
9,1605780000,42.39
10,1605783600,39.05
11,1605787200,37.55
12,1605790800,37.51
13,1605794400,35.97
14,1605798000,35.27
15,1605801600,36.55
16,1605805200,37.31
17,1605808800,42.16
18,1605812400,47.56
19,1605816000,48.11
20,1605819600,45.15
21,1605823200,42.22
22,1605826800,39.95
23,1605830400,38.05
0,1605834000,36.9
1,1605837600,34.81
2,1605841200,32.61
3,1605844800,32.41
4,1605848400,31.64
5,1605852000,32.61
6,1605855600,36.2
7,1605859200,42.8
8,1605862800,42.75
9,1605866400,44.94
10,1605870000,43.92
11,1605873600,42.67
12,1605877200,42.67
13,1605880800,43.49
14,1605884400,42.8
15,1605888000,42.95
16,1605891600,43.05
17,1605895200,46.87
18,1605898800,49.37
19,1605902400,49.0
20,1605906000,48.18
21,1605909600,45.14
22,1605913200,42.22
23,1605916800,44.77
0,1605920400,35.99
1,1605924000,33.48
2,1605927600,31.91
3,1605931200,30.4
4,1605934800,30.49
5,1605938400,31.03
6,1605942000,32.31
7,1605945600,33.4
8,1605949200,35.27
9,1605952800,39.89
10,1605956400,40.51
11,1605960000,41.12
12,1605963600,40.22
13,1605967200,43.02
14,1605970800,43.02
15,1605974400,40.05
16,1605978000,42.05
17,1605981600,48.69
18,1605985200,50.98
19,1605988800,50.86
20,1605992400,50.0
21,1605996000,49.28
22,1605999600,47.26
23,1606003200,46.48
0,1606006800,42.67
1,1606010400,40.39
2,1606014000,36.06
3,1606017600,33.55
4,1606021200,33.3
5,1606024800,33.55
6,1606028400,37.85
7,1606032000,38.79
8,1606035600,39.55
9,1606039200,40.37
10,1606042800,39.15
11,1606046400,40.24
12,1606050000,41.32
13,1606053600,41.05
14,1606057200,41.05
15,1606060800,38.38
16,1606064400,41.56
17,1606068000,48.41
18,1606071600,50.75
19,1606075200,50.51
20,1606078800,51.8
21,1606082400,51.48
22,1606086000,49.75
23,1606089600,45.47
0,1606093200,46.55
1,1606096800,44.52
2,1606100400,42.9
